bus_id,route,bus_type,depot,date,capacity,passengers,occupancy_rate,distance_km,fare_per_passenger,revenue,fuel_consumed_liters,month,day_of_week,trip_time,hour,peak_hour,weekend,holiday,event_flag,weather_condition,bus_stop,next_bus_arrival_min,bus_frequency_min,current_onboard,waiting_crowd,boarding_count,alighting_count,vision_waiting_count,vision_boarding_count,passengers_after_stop,occupancy_after_stop,future_passengers,future_occupancy_rate,crowd_level,future_crowd_level,waiting_pressure_pct,available_seats_before_boarding
AP0348,Nellore-Chennai,Super Luxury,Kurnool,2024-11-22,53,31,58.68,699.59,534.49,16569.25,210.13,November,Friday,12:45,12,0,0,0,1,Cloudy,Main Road Stop,4,15,31,9,7,3,9,7,35,66.04,32,60.38,MODERATE,MODERATE,16.98,22
AP0349,Hyderabad-Vijayawada,Super Luxury,Tirupati,2024-04-25,49,31,64.92,292.88,587.32,18206.78,72.74,April,Thursday,15:10,15,0,0,0,0,Clear,Central Bus Station,23,10,31,9,9,3,9,9,37,75.51,40,81.63,MODERATE,HIGH,18.37,18
AP0350,Kadapa-Hyderabad,Volvo AC,Guntur,2024-07-11,53,29,56.33,398.72,1075.74,31196.52,79.33,July,Thursday,09:30,9,1,0,0,0,Clear,Railway Station Stop,7,15,29,21,9,4,21,9,34,64.15,32,60.38,MODERATE,MODERATE,39.62,24
AP0351,Hyderabad-Vijayawada,Semi-Sleeper,Vijayawada,2024-05-28,55,47,85.63,282.38,163.16,7668.69,48.17,May,Tuesday,16:30,16,0,0,0,0,Clear,College Road Stop,27,20,47,7,7,3,7,7,51,92.73,47,85.45,HIGH,HIGH,12.73,8
AP0352,Hyderabad-Tirupati,Volvo AC,Vijayawada,2024-05-11,57,44,77.6,545.27,763.64,33600.38,104.11,May,Saturday,10:45,10,0,1,0,0,Clear,Central Bus Station,4,30,44,15,9,8,15,9,45,78.95,49,85.96,MODERATE,HIGH,26.32,13
AP0353,Kurnool-Hyderabad,Express,Tirupati,2024-04-21,55,41,74.82,264.0,254.88,10450.18,71.82,April,Sunday,15:40,15,0,1,0,0,Clear,Central Bus Station,9,15,41,10,9,7,10,9,43,78.18,38,69.09,MODERATE,MODERATE,18.18,14
AP0354,Kurnool-Hyderabad,Semi-Sleeper,Tirupati,2024-07-13,59,56,95.78,351.11,139.51,7812.63,69.28,July,Saturday,15:25,15,0,1,0,0,Clear,Central Bus Station,8,5,56,8,4,1,8,4,59,100.0,59,100.0,HIGH,HIGH,13.56,3
AP0355,Eluru-Hyderabad,Super Luxury,Nellore,2024-06-29,49,28,58.93,356.32,785.37,21990.29,64.22,June,Saturday,14:15,14,0,1,0,0,Cloudy,Market Stop,19,30,28,12,7,4,12,7,31,63.27,34,69.39,MODERATE,MODERATE,24.49,21
AP0356,Nellore-Chennai,Volvo AC,Nellore,2024-12-22,49,35,73.32,419.02,766.56,26829.63,170.8,December,Sunday,14:20,14,0,1,0,0,Clear,Central Bus Station,3,15,35,14,8,1,14,8,42,85.71,47,95.92,HIGH,HIGH,28.57,14
AP0357,Rajahmundry-Hyderabad,Express,Nellore,2024-08-26,59,42,72.56,417.94,499.5,20978.92,116.71,August,Monday,19:20,19,1,0,0,0,Rainy,College Road Stop,3,10,42,17,13,4,17,13,51,86.44,54,91.53,HIGH,HIGH,28.81,17
AP0358,Rajahmundry-Hyderabad,Sleeper,Guntur,2024-07-24,40,25,64.84,292.93,389.35,9733.87,57.58,July,Wednesday,19:10,19,1,0,0,0,Clear,Central Bus Station,17,20,25,19,8,1,19,8,32,80.0,32,80.0,HIGH,HIGH,47.5,15
AP0359,Rajahmundry-Hyderabad,Semi-Sleeper,Visakhapatnam,2024-02-28,59,37,63.73,523.89,306.43,11337.88,99.16,February,Wednesday,14:35,14,0,0,0,0,Cloudy,College Road Stop,30,10,37,15,8,5,15,8,40,67.8,43,72.88,MODERATE,MODERATE,25.42,22
AP0360,Kurnool-Hyderabad,Express,Vijayawada,2024-02-17,59,45,77.0,125.93,225.16,10132.28,29.53,February,Saturday,15:10,15,0,1,0,0,Clear,City Center Stop,17,10,45,7,7,4,7,7,48,81.36,50,84.75,HIGH,HIGH,11.86,14
AP0361,Vijayawada-Visakhapatnam,Ordinary,Visakhapatnam,2024-03-21,55,35,65.0,265.26,219.28,7674.88,53.79,March,Thursday,21:35,21,0,0,0,0,Clear,College Road Stop,15,30,35,2,2,7,2,2,30,54.55,32,58.18,LOW,LOW,3.64,20
AP0362,Rajahmundry-Hyderabad,Express,Nellore,2024-09-07,55,55,100.0,308.22,367.93,20236.33,58.67,September,Saturday,09:45,9,1,1,0,0,Clear,City Center Stop,21,30,55,11,4,4,11,4,55,100.0,52,94.55,HIGH,HIGH,20.0,0
AP0363,Rajahmundry-Hyderabad,Sleeper,Hyderabad,2024-03-16,36,20,56.67,393.95,466.16,9323.18,76.9,March,Saturday,09:55,9,1,1,0,0,Cloudy,City Center Stop,18,15,20,17,9,3,17,9,26,72.22,32,88.89,MODERATE,HIGH,47.22,16
AP0364,Eluru-Hyderabad,Sleeper,Nellore,2024-05-07,40,32,82.4,395.42,361.52,11568.65,97.1,May,Tuesday,08:05,8,1,0,0,0,Clear,Central Bus Station,13,10,32,12,6,5,12,6,33,82.5,40,100.0,HIGH,HIGH,30.0,8
AP0365,Vijayawada-Visakhapatnam,Express,Hyderabad,2024-06-16,63,43,69.1,538.23,393.97,16940.76,119.4,June,Sunday,17:45,17,1,1,0,0,Hot,Market Stop,19,30,43,18,8,2,18,8,49,77.78,52,82.54,MODERATE,HIGH,28.57,20
AP0366,Hyderabad-Tirupati,Sleeper,Hyderabad,2024-04-04,36,16,45.77,554.68,667.46,10679.41,118.42,April,Thursday,13:05,13,0,0,0,0,Clear,College Road Stop,3,5,16,22,6,3,22,6,19,52.78,21,58.33,LOW,LOW,61.11,20
AP0367,Vijayawada-Visakhapatnam,Volvo AC,Nellore,2024-04-23,49,23,48.78,285.06,993.5,22850.44,55.7,April,Tuesday,19:20,19,1,0,0,0,Cloudy,Market Stop,9,20,23,12,8,7,12,8,24,48.98,27,55.1,LOW,LOW,24.49,26
AP0368,Kurnool-Hyderabad,Super Luxury,Visakhapatnam,2024-05-19,49,32,65.4,227.31,610.46,19534.78,54.74,May,Sunday,17:10,17,1,1,0,0,Clear,College Road Stop,21,15,32,18,10,3,18,10,39,79.59,41,83.67,MODERATE,HIGH,36.73,17
AP0369,Hyderabad-Vijayawada,Semi-Sleeper,Hyderabad,2024-01-19,55,39,72.22,266.96,330.73,12898.28,85.18,January,Friday,12:05,12,0,0,0,0,Cloudy,College Road Stop,12,30,39,25,7,3,25,7,43,78.18,45,81.82,MODERATE,HIGH,45.45,16
AP0370,Guntur-Hyderabad,Sleeper,Visakhapatnam,2024-03-19,36,24,66.78,488.73,671.94,16126.52,90.22,March,Tuesday,21:10,21,0,0,0,1,Clear,City Center Stop,4,15,24,19,2,5,19,2,21,58.33,23,63.89,LOW,MODERATE,52.78,12
AP0371,Kurnool-Hyderabad,Semi-Sleeper,Nellore,2024-12-26,55,37,67.58,392.45,371.63,13750.2,89.9,December,Thursday,19:00,19,1,0,0,0,Clear,Main Road Stop,6,30,37,18,10,5,18,10,42,76.36,50,90.91,MODERATE,HIGH,32.73,18
AP0372,Rajahmundry-Hyderabad,Express,Kurnool,2024-06-17,59,44,76.16,388.82,267.17,11755.41,85.81,June,Monday,12:45,12,0,0,0,0,Clear,Market Stop,27,5,44,11,8,2,11,8,50,84.75,59,100.0,HIGH,HIGH,18.64,15
AP0373,Vijayawada-Tirupati,Express,Vijayawada,2024-09-22,55,37,67.49,200.35,265.32,9816.98,50.34,September,Sunday,13:00,13,0,1,0,1,Clear,Central Bus Station,12,20,37,20,5,3,20,5,39,70.91,47,85.45,MODERATE,HIGH,36.36,18
AP0374,Hyderabad-Visakhapatnam,Ordinary,Visakhapatnam,2024-10-21,59,35,59.94,593.65,176.25,6168.79,122.44,October,Monday,12:20,12,0,0,0,0,Clear,Main Road Stop,3,5,35,22,10,7,22,10,38,64.41,37,62.71,MODERATE,MODERATE,37.29,24
AP0375,Anantapur-Bangalore,Sleeper,Nellore,2024-11-17,40,25,63.71,309.89,684.99,17124.77,51.68,November,Sunday,10:40,10,0,1,0,0,Hot,Main Road Stop,23,20,25,9,4,4,9,4,25,62.5,21,52.5,MODERATE,LOW,22.5,15
AP0376,Ongole-Hyderabad,Sleeper,Vijayawada,2024-02-17,44,42,96.83,468.99,537.12,22558.85,88.31,February,Saturday,10:55,10,0,1,0,0,Clear,Market Stop,17,5,42,7,6,4,7,6,44,100.0,44,100.0,HIGH,HIGH,15.91,2
AP0377,Guntur-Hyderabad,Ordinary,Visakhapatnam,2024-11-10,55,28,51.95,565.53,302.45,8468.55,152.11,November,Sunday,21:50,21,0,1,0,0,Clear,Market Stop,15,30,28,4,4,3,4,4,29,52.73,24,43.64,LOW,LOW,7.27,27
AP0378,Guntur-Hyderabad,Super Luxury,Guntur,2024-10-27,49,27,55.1,299.66,658.6,17782.32,68.31,October,Sunday,13:05,13,0,1,0,0,Hot,City Center Stop,28,20,27,13,1,1,13,1,27,55.1,35,71.43,LOW,MODERATE,26.53,22
AP0379,Vijayawada-Visakhapatnam,Ordinary,Hyderabad,2024-10-14,55,32,58.76,311.46,295.76,9464.47,64.4,October,Monday,13:55,13,0,0,0,0,Clear,College Road Stop,11,5,32,4,4,2,4,4,34,61.82,39,70.91,MODERATE,MODERATE,7.27,23
AP0380,Guntur-Hyderabad,Semi-Sleeper,Hyderabad,2024-05-06,59,44,74.79,372.53,385.97,16982.71,88.61,May,Monday,18:35,18,1,0,0,1,Clear,College Road Stop,19,30,44,22,7,5,22,7,46,77.97,46,77.97,MODERATE,MODERATE,37.29,15
AP0381,Rajahmundry-Hyderabad,Volvo AC,Nellore,2024-02-10,49,24,50.9,376.39,712.65,17103.53,114.74,February,Saturday,15:10,15,0,1,0,0,Cloudy,Central Bus Station,23,10,24,7,6,2,7,6,28,57.14,31,63.27,LOW,MODERATE,14.29,25
AP0382,Kakinada-Vijayawada,Express,Tirupati,2024-02-16,55,20,37.43,385.92,458.71,9174.28,77.89,February,Friday,21:25,21,0,0,0,0,Hot,Market Stop,20,15,20,18,6,3,18,6,23,41.82,30,54.55,LOW,LOW,32.73,35
AP0383,Eluru-Hyderabad,Ordinary,Hyderabad,2024-11-26,59,50,85.47,418.21,230.3,11514.76,73.5,November,Tuesday,19:55,19,1,0,0,0,Cloudy,College Road Stop,8,5,50,17,8,4,17,8,54,91.53,56,94.92,HIGH,HIGH,28.81,9
AP0384,Hyderabad-Visakhapatnam,Semi-Sleeper,Nellore,2024-06-22,63,51,81.79,573.45,282.63,14414.14,128.69,June,Saturday,14:20,14,0,1,0,0,Clear,Main Road Stop,22,5,51,14,7,3,14,7,55,87.3,52,82.54,HIGH,HIGH,22.22,12
AP0385,Hyderabad-Tirupati,Express,Kurnool,2024-07-27,59,52,88.31,574.44,486.92,25319.61,147.38,July,Saturday,13:10,13,0,1,0,0,Hot,Market Stop,23,10,52,2,2,7,2,2,47,79.66,51,86.44,MODERATE,HIGH,3.39,7
AP0386,Rajahmundry-Hyderabad,Sleeper,Kurnool,2024-02-25,36,32,91.11,380.38,592.65,18964.76,74.92,February,Sunday,22:50,22,0,1,0,0,Clear,College Road Stop,6,15,32,13,9,5,13,9,36,100.0,33,91.67,HIGH,HIGH,36.11,4
AP0387,Anantapur-Bangalore,Sleeper,Vijayawada,2024-09-08,40,29,73.86,188.46,459.05,13312.48,65.63,September,Sunday,18:55,18,1,1,0,1,Hot,College Road Stop,7,15,29,18,7,5,18,7,31,77.5,40,100.0,MODERATE,HIGH,45.0,11
AP0388,Anantapur-Bangalore,Sleeper,Nellore,2024-05-14,36,8,24.53,389.66,613.77,4910.17,112.98,May,Tuesday,22:55,22,0,0,0,0,Rainy,City Center Stop,21,30,8,11,6,7,11,6,7,19.44,15,41.67,LOW,LOW,30.56,28
AP0389,Kadapa-Hyderabad,Super Luxury,Kurnool,2024-02-07,49,29,59.9,224.35,746.84,21658.32,43.56,February,Wednesday,09:55,9,1,0,0,0,Hot,Market Stop,6,5,29,33,5,2,33,5,32,65.31,34,69.39,MODERATE,MODERATE,67.35,20
AP0390,Vijayawada-Tirupati,Sleeper,Guntur,2024-03-09,44,34,79.16,280.56,854.09,29039.08,58.89,March,Saturday,20:50,20,0,1,0,0,Clear,Market Stop,27,20,34,18,10,3,18,10,41,93.18,40,90.91,HIGH,HIGH,40.91,10
AP0391,Hyderabad-Vijayawada,Volvo AC,Tirupati,2024-02-21,57,28,50.1,287.86,819.92,22957.79,75.62,February,Wednesday,16:25,16,0,0,0,0,Clear,Market Stop,6,5,28,11,4,3,11,4,29,50.88,24,42.11,LOW,LOW,19.3,29
AP0392,Nellore-Chennai,Ordinary,Guntur,2024-12-27,55,30,54.9,235.45,293.91,8817.32,69.06,December,Friday,09:10,9,1,0,0,0,Cloudy,College Road Stop,30,10,30,39,8,3,39,8,35,63.64,39,70.91,MODERATE,MODERATE,70.91,25
AP0393,Kakinada-Vijayawada,Ordinary,Hyderabad,2024-04-27,63,27,42.97,302.53,231.62,6253.63,56.8,April,Saturday,15:35,15,0,1,0,0,Clear,Market Stop,21,5,27,7,6,5,7,6,28,44.44,30,47.62,LOW,LOW,11.11,36
AP0394,Vijayawada-Tirupati,Express,Nellore,2024-10-11,63,39,63.29,328.72,417.48,16281.79,73.54,October,Friday,17:10,17,1,0,1,0,Clear,Market Stop,15,5,39,31,6,6,31,6,39,61.9,45,71.43,MODERATE,MODERATE,49.21,24
AP0395,Eluru-Hyderabad,Sleeper,Nellore,2024-09-03,44,26,61.22,73.89,799.99,20799.8,17.73,September,Tuesday,05:25,5,0,0,0,0,Hot,Main Road Stop,10,15,26,3,3,4,3,3,25,56.82,27,61.36,LOW,MODERATE,6.82,18
AP0396,Nellore-Chennai,Sleeper,Vijayawada,2024-05-17,40,25,63.22,321.9,963.11,24077.82,66.51,May,Friday,13:35,13,0,0,0,0,Cloudy,Market Stop,12,30,25,11,6,4,11,6,27,67.5,24,60.0,MODERATE,MODERATE,27.5,15
AP0397,Eluru-Hyderabad,Volvo AC,Visakhapatnam,2024-05-31,57,29,52.09,212.24,821.15,23813.35,52.43,May,Friday,20:55,20,0,0,0,0,Clear,Main Road Stop,23,20,29,4,4,4,4,4,29,50.88,31,54.39,LOW,LOW,7.02,28
AP0398,Nellore-Chennai,Super Luxury,Guntur,2024-06-23,45,22,49.94,537.1,824.71,18143.71,111.62,June,Sunday,12:15,12,0,1,0,0,Clear,Railway Station Stop,24,30,22,14,9,2,14,9,29,64.44,32,71.11,MODERATE,MODERATE,31.11,23
AP0399,Kakinada-Vijayawada,Ordinary,Guntur,2024-08-26,59,35,60.07,314.12,100.0,3500.0,69.11,August,Monday,13:15,13,0,0,0,0,Clear,City Center Stop,8,15,35,12,6,1,12,6,40,67.8,43,72.88,MODERATE,MODERATE,20.34,24
AP0400,Kadapa-Hyderabad,Ordinary,Guntur,2024-10-08,59,37,63.16,248.27,223.14,8256.24,54.85,October,Tuesday,13:40,13,0,0,1,0,Clear,College Road Stop,18,5,37,14,8,11,14,8,34,57.63,39,66.1,LOW,MODERATE,23.73,22
AP0401,Hyderabad-Vijayawada,Super Luxury,Nellore,2024-07-25,53,50,95.02,274.31,680.6,34029.87,70.55,July,Thursday,12:00,12,0,0,0,0,Clear,Market Stop,30,10,50,19,11,8,19,11,53,100.0,50,94.34,HIGH,HIGH,35.85,3
AP0402,Kadapa-Hyderabad,Sleeper,Visakhapatnam,2024-11-07,36,31,87.57,441.54,502.65,15582.07,82.4,November,Thursday,21:30,21,0,0,1,0,Rainy,City Center Stop,10,30,31,15,3,3,15,3,31,86.11,30,83.33,HIGH,HIGH,41.67,5
AP0403,Hyderabad-Vijayawada,Sleeper,Hyderabad,2024-12-04,44,35,80.05,278.99,651.96,22818.51,91.38,December,Wednesday,19:40,19,1,0,0,0,Cloudy,City Center Stop,22,5,35,22,8,4,22,8,39,88.64,38,86.36,HIGH,HIGH,50.0,9
AP0404,Hyderabad-Tirupati,Express,Hyderabad,2024-05-25,55,49,90.35,593.94,390.99,19158.39,163.12,May,Saturday,09:30,9,1,1,0,0,Clear,Market Stop,7,5,49,25,5,10,25,5,44,80.0,47,85.45,HIGH,HIGH,45.45,6
AP0405,Hyderabad-Tirupati,Express,Kurnool,2024-06-21,63,46,73.69,554.79,266.18,12244.47,136.91,June,Friday,22:20,22,0,0,0,0,Clear,College Road Stop,26,30,46,3,3,5,3,3,44,69.84,58,92.06,MODERATE,HIGH,4.76,17
AP0406,Hyderabad-Visakhapatnam,Express,Guntur,2024-12-04,55,52,95.19,572.47,370.52,19267.15,114.59,December,Wednesday,20:45,20,0,0,0,0,Cloudy,Market Stop,7,5,52,8,7,4,8,7,55,100.0,55,100.0,HIGH,HIGH,14.55,3
AP0407,Hyderabad-Tirupati,Semi-Sleeper,Kurnool,2024-11-26,59,42,72.23,513.68,200.05,8402.2,151.87,November,Tuesday,12:20,12,0,0,0,0,Rainy,City Center Stop,11,30,42,14,6,7,14,6,41,69.49,40,67.8,MODERATE,MODERATE,23.73,17
AP0408,Kakinada-Vijayawada,Super Luxury,Visakhapatnam,2024-11-12,45,23,51.91,494.62,766.52,17629.91,145.95,November,Tuesday,20:40,20,0,0,0,1,Rainy,Market Stop,15,20,23,23,4,0,23,4,27,60.0,34,75.56,MODERATE,MODERATE,51.11,22
AP0409,Nellore-Chennai,Ordinary,Tirupati,2024-11-09,55,49,89.12,133.45,286.58,14042.54,28.13,November,Saturday,09:25,9,1,1,0,0,Clear,Main Road Stop,13,20,49,29,9,3,29,9,55,100.0,52,94.55,HIGH,HIGH,52.73,6
AP0410,Vijayawada-Visakhapatnam,Ordinary,Visakhapatnam,2024-08-07,55,49,90.52,507.8,335.94,16461.05,140.31,August,Wednesday,22:00,22,0,0,0,0,Rainy,Central Bus Station,7,15,49,13,11,6,13,11,54,98.18,48,87.27,HIGH,HIGH,23.64,6
AP0411,Guntur-Hyderabad,Sleeper,Vijayawada,2024-09-01,44,35,79.67,496.9,735.51,25742.94,117.93,September,Sunday,17:30,17,1,1,1,0,Clear,City Center Stop,20,5,35,22,2,10,22,2,27,61.36,22,50.0,MODERATE,LOW,50.0,9
AP0412,Guntur-Hyderabad,Semi-Sleeper,Vijayawada,2024-02-28,63,31,49.5,265.24,190.11,5893.27,66.67,February,Wednesday,16:00,16,0,0,0,0,Clear,Main Road Stop,3,15,31,7,4,5,7,4,30,47.62,31,49.21,LOW,LOW,11.11,32
AP0413,Rajahmundry-Hyderabad,Sleeper,Visakhapatnam,2024-12-11,36,31,87.91,245.97,869.66,26959.53,52.42,December,Wednesday,08:55,8,1,0,0,0,Rainy,College Road Stop,30,30,31,24,8,3,24,8,36,100.0,34,94.44,HIGH,HIGH,66.67,5
AP0414,Kurnool-Hyderabad,Express,Kurnool,2024-08-09,59,51,87.82,568.81,334.22,17045.04,115.48,August,Friday,21:35,21,0,0,0,0,Clear,Central Bus Station,4,30,51,10,7,4,10,7,54,91.53,57,96.61,HIGH,HIGH,16.95,8
AP0415,Kadapa-Hyderabad,Ordinary,Kurnool,2024-10-04,59,38,65.86,439.83,184.61,7015.1,126.72,October,Friday,06:20,6,0,0,0,0,Clear,Railway Station Stop,12,15,38,10,10,4,10,10,44,74.58,47,79.66,MODERATE,MODERATE,16.95,21
AP0416,Kakinada-Vijayawada,Sleeper,Nellore,2024-01-28,44,37,86.17,255.06,671.83,24857.66,45.16,January,Sunday,11:25,11,0,1,0,0,Clear,Market Stop,29,30,37,11,10,5,11,10,42,95.45,36,81.82,HIGH,HIGH,25.0,7
AP0417,Nellore-Chennai,Ordinary,Guntur,2024-06-24,55,38,69.83,448.01,223.39,8488.78,93.63,June,Monday,10:35,10,0,0,0,0,Clear,Market Stop,7,20,38,15,9,4,15,9,43,78.18,50,90.91,MODERATE,HIGH,27.27,17
AP0418,Guntur-Hyderabad,Ordinary,Kurnool,2024-09-14,55,47,85.98,539.67,223.64,10511.28,137.62,September,Saturday,19:15,19,1,1,0,0,Clear,Main Road Stop,5,5,47,17,5,2,17,5,50,90.91,52,94.55,HIGH,HIGH,30.91,8
AP0419,Nellore-Chennai,Super Luxury,Hyderabad,2024-12-30,53,33,62.51,425.68,493.91,16298.9,85.31,December,Monday,11:15,11,0,0,0,1,Cloudy,Central Bus Station,23,20,33,12,9,1,12,9,41,77.36,37,69.81,MODERATE,MODERATE,22.64,20
AP0420,Anantapur-Bangalore,Super Luxury,Nellore,2024-10-30,45,22,49.92,320.41,585.4,12878.79,59.56,October,Wednesday,21:25,21,0,0,0,0,Clear,Market Stop,5,20,22,15,4,3,15,4,23,51.11,29,64.44,LOW,MODERATE,33.33,23
AP0421,Vijayawada-Tirupati,Super Luxury,Kurnool,2024-12-20,53,38,72.59,388.68,800.24,30408.95,72.34,December,Friday,17:15,17,1,0,0,0,Clear,Market Stop,28,15,38,2,2,4,2,2,36,67.92,35,66.04,MODERATE,MODERATE,3.77,15
AP0422,Hyderabad-Tirupati,Sleeper,Guntur,2024-03-14,36,19,52.87,583.65,402.57,7648.9,113.57,March,Thursday,07:45,7,1,0,0,1,Rainy,College Road Stop,15,20,19,23,9,3,23,9,25,69.44,30,83.33,MODERATE,HIGH,63.89,17
AP0423,Kadapa-Hyderabad,Super Luxury,Hyderabad,2024-07-15,53,28,54.01,329.35,674.98,18899.43,66.56,July,Monday,05:05,5,0,0,0,0,Clear,Market Stop,27,30,28,5,5,5,5,5,28,52.83,33,62.26,LOW,MODERATE,9.43,25
AP0424,Eluru-Hyderabad,Super Luxury,Guntur,2024-07-07,49,40,83.24,290.76,767.77,30710.75,63.23,July,Sunday,07:45,7,1,1,0,0,Hot,Main Road Stop,9,15,40,27,10,5,27,10,45,91.84,43,87.76,HIGH,HIGH,55.1,9
AP0425,Hyderabad-Visakhapatnam,Super Luxury,Nellore,2024-06-30,53,44,84.79,632.26,630.31,27733.56,117.91,June,Sunday,16:20,16,0,1,0,1,Clear,Main Road Stop,6,10,44,14,14,5,14,14,53,100.0,51,96.23,HIGH,HIGH,26.42,9
AP0426,Kakinada-Vijayawada,Semi-Sleeper,Visakhapatnam,2024-08-01,55,39,71.98,406.29,310.02,12090.9,107.03,August,Thursday,19:30,19,1,0,1,0,Cloudy,Railway Station Stop,29,30,39,21,7,6,21,7,40,72.73,41,74.55,MODERATE,MODERATE,38.18,16
AP0427,Hyderabad-Visakhapatnam,Ordinary,Guntur,2024-06-04,59,33,55.98,621.79,235.67,7777.04,131.92,June,Tuesday,11:05,11,0,0,0,0,Clear,Market Stop,24,30,33,12,10,6,12,10,37,62.71,30,50.85,MODERATE,LOW,20.34,26
AP0428,Nellore-Chennai,Express,Kurnool,2024-01-26,55,43,79.38,388.63,421.46,18122.64,89.62,January,Friday,20:20,20,0,0,0,0,Rainy,City Center Stop,28,20,43,10,7,3,10,7,47,85.45,39,70.91,HIGH,MODERATE,18.18,12
AP0429,Anantapur-Bangalore,Volvo AC,Visakhapatnam,2024-01-07,57,32,57.02,383.19,638.51,20432.41,74.56,January,Sunday,07:45,7,1,1,1,0,Clear,Market Stop,11,20,32,22,8,4,22,8,36,63.16,44,77.19,MODERATE,MODERATE,38.6,25
AP0430,Kadapa-Hyderabad,Super Luxury,Nellore,2024-06-27,53,51,97.38,439.54,448.05,22850.32,110.03,June,Thursday,19:15,19,1,0,0,0,Hot,Railway Station Stop,14,5,51,21,3,2,21,3,52,98.11,46,86.79,HIGH,HIGH,39.62,2
AP0431,Vijayawada-Visakhapatnam,Sleeper,Vijayawada,2024-08-09,36,33,92.15,469.25,855.94,28245.94,106.55,August,Friday,21:05,21,0,0,0,0,Clear,Central Bus Station,19,15,33,9,8,7,9,8,34,94.44,36,100.0,HIGH,HIGH,25.0,3
AP0432,Ongole-Hyderabad,Volvo AC,Tirupati,2024-04-07,53,42,79.63,399.37,868.61,36481.76,132.09,April,Sunday,19:30,19,1,1,0,0,Cloudy,Main Road Stop,15,5,42,17,8,3,17,8,47,88.68,53,100.0,HIGH,HIGH,32.08,11
AP0433,Hyderabad-Visakhapatnam,Volvo AC,Vijayawada,2024-10-19,53,27,51.77,634.64,764.65,20645.42,256.93,October,Saturday,17:05,17,1,1,0,0,Clear,City Center Stop,9,15,27,14,13,3,14,13,37,69.81,38,71.7,MODERATE,MODERATE,26.42,26
AP0434,Ongole-Hyderabad,Ordinary,Tirupati,2024-02-25,59,38,65.25,224.32,319.96,12158.53,45.15,February,Sunday,20:15,20,0,1,0,0,Clear,Market Stop,13,30,38,5,3,7,5,3,34,57.63,44,74.58,LOW,MODERATE,8.47,21
AP0435,Chittoor-Bangalore,Express,Nellore,2024-06-14,55,18,34.0,312.06,258.5,4653.04,65.48,June,Friday,07:25,7,1,0,0,0,Clear,Market Stop,20,10,18,20,7,4,20,7,21,38.18,21,38.18,LOW,LOW,36.36,37
AP0436,Eluru-Hyderabad,Semi-Sleeper,Vijayawada,2024-09-22,59,51,87.74,314.04,292.66,14925.56,66.24,September,Sunday,11:30,11,0,1,0,0,Clear,Railway Station Stop,4,30,51,14,12,4,14,12,59,100.0,50,84.75,HIGH,HIGH,23.73,8
AP0437,Nellore-Chennai,Semi-Sleeper,Visakhapatnam,2024-04-15,63,50,80.72,441.54,237.14,11857.05,108.74,April,Monday,09:35,9,1,0,0,0,Clear,Central Bus Station,12,5,50,11,7,7,11,7,50,79.37,50,79.37,MODERATE,MODERATE,17.46,13
AP0438,Vijayawada-Tirupati,Express,Hyderabad,2024-04-15,59,22,38.16,462.95,346.0,7612.03,91.76,April,Monday,14:40,14,0,0,0,0,Cloudy,Railway Station Stop,11,5,22,17,7,5,17,7,24,40.68,35,59.32,LOW,LOW,28.81,37
AP0439,Eluru-Hyderabad,Sleeper,Hyderabad,2024-02-07,36,25,69.72,344.76,702.98,17574.47,58.8,February,Wednesday,18:50,18,1,0,0,0,Clear,Market Stop,4,30,25,25,6,2,25,6,29,80.56,25,69.44,HIGH,MODERATE,69.44,11
AP0440,Hyderabad-Tirupati,Volvo AC,Nellore,2024-08-11,57,40,71.07,532.15,841.05,33642.14,90.93,August,Sunday,16:00,16,0,1,1,1,Clear,Central Bus Station,6,5,40,27,5,4,27,5,41,71.93,42,73.68,MODERATE,MODERATE,47.37,17
AP0441,Ongole-Hyderabad,Sleeper,Guntur,2024-02-08,40,39,99.39,323.63,1042.74,40667.04,61.04,February,Thursday,20:20,20,0,0,0,0,Clear,Market Stop,16,20,39,14,3,7,14,3,35,87.5,38,95.0,HIGH,HIGH,35.0,1
AP0442,Nellore-Chennai,Ordinary,Guntur,2024-05-10,59,40,68.04,328.32,178.61,7144.56,70.1,May,Friday,10:00,10,0,0,0,0,Clear,Market Stop,5,20,40,16,6,1,16,6,45,76.27,46,77.97,MODERATE,MODERATE,27.12,19
AP0443,Kadapa-Hyderabad,Semi-Sleeper,Vijayawada,2024-07-03,59,51,87.43,356.75,267.08,13620.89,73.46,July,Wednesday,18:00,18,1,0,0,0,Clear,Main Road Stop,12,10,51,33,5,6,33,5,50,84.75,55,93.22,HIGH,HIGH,55.93,8
AP0444,Guntur-Hyderabad,Semi-Sleeper,Visakhapatnam,2024-12-10,55,34,61.85,296.88,349.06,11868.01,60.75,December,Tuesday,11:10,11,0,0,0,0,Cloudy,Railway Station Stop,18,5,34,10,8,4,10,8,38,69.09,42,76.36,MODERATE,MODERATE,18.18,21
AP0445,Eluru-Hyderabad,Ordinary,Nellore,2024-02-14,63,44,70.38,499.39,282.69,12438.3,101.45,February,Wednesday,12:35,12,0,0,0,0,Clear,College Road Stop,27,10,44,6,6,5,6,6,45,71.43,51,80.95,MODERATE,HIGH,9.52,19
